,count,q
西摩,1,0.000241196333815726
828,1,0.000241196333815726
喪禮,1,0.000241196333815726
日參,1,0.000241196333815726
解穢,1,0.000241196333815726
竹君,1,0.000241196333815726
暫未,1,0.000241196333815726
829,1,0.000241196333815726
為文,1,0.000241196333815726
過愛爾蘭,1,0.000241196333815726
630,1,0.000241196333815726
669,1,0.000241196333815726
時氣,1,0.000241196333815726
促並,1,0.000241196333815726
詳細,1,0.000241196333815726
職人員,1,0.000241196333815726
567,1,0.000241196333815726
赴美,1,0.000241196333815726
678,1,0.000241196333815726
本應,1,0.000241196333815726
756,1,0.000241196333815726
new,1,0.000241196333815726
beauty,1,0.000241196333815726
美容院,1,0.000241196333815726
714,1,0.000241196333815726
交流,1,0.000241196333815726
病發,1,0.000241196333815726
tazmania,1,0.000241196333815726
ballroom,1,0.000241196333815726
la,1,0.000241196333815726
cabane,1,0.000241196333815726
機會,1,0.000241196333815726
513,1,0.000241196333815726
某些,1,0.000241196333815726
因該,1,0.000241196333815726
清潔員,1,0.000241196333815726
駐守石,1,0.000241196333815726
日過,1,0.000241196333815726
835,1,0.000241196333815726
收銀及,1,0.000241196333815726
上貨,1,0.000241196333815726
人數,1,0.000241196333815726
一欄,1,0.000241196333815726
500,1,0.000241196333815726
適用,1,0.000241196333815726
911,1,0.000241196333815726
910,1,0.000241196333815726
913,1,0.000241196333815726
912,1,0.000241196333815726
何文田愛民,1,0.000241196333815726
昭民樓,1,0.000241196333815726
覆檢深,1,0.000241196333815726
746,1,0.000241196333815726
635,1,0.000241196333815726
698,1,0.000241196333815726
一小,1,0.000241196333815726
場合,1,0.000241196333815726
中風,1,0.000241196333815726
留醫並,1,0.000241196333815726
455,1,0.000241196333815726
joe,1,0.000241196333815726
247,1,0.000241196333815726
bananas,1,0.000241196333815726
日其,1,0.000241196333815726
檢測樣,1,0.000241196333815726
乾渴,1,0.000241196333815726
836,1,0.000241196333815726
852,1,0.000241196333815726
過芬蘭及,1,0.000241196333815726
bar,1,0.000241196333815726
563,1,0.000241196333815726
406,1,0.000241196333815726
室友,1,0.000241196333815726
稱閒時,1,0.000241196333815726
地御金,1,0.000241196333815726
725,1,0.000241196333815726
724,1,0.000241196333815726
715,1,0.000241196333815726
417,1,0.000241196333815726
兩間,1,0.000241196333815726
484,1,0.000241196333815726
日見面,1,0.000241196333815726
名接,1,0.000241196333815726
傑志,1,0.000241196333815726
足球,1,0.000241196333815726
盧比度,1,0.000241196333815726
623,1,0.000241196333815726
1053,1,0.000241196333815726
地政,1,0.000241196333815726
蘭桂芳,1,0.000241196333815726
798,1,0.000241196333815726
號輝煌,1,0.000241196333815726
545,1,0.000241196333815726
581,1,0.000241196333815726
632,1,0.000241196333815726
187,1,0.000241196333815726
檢疫人,1,0.000241196333815726
732,1,0.000241196333815726
並於士,1,0.000241196333815726
696,1,0.000241196333815726
347,1,0.000241196333815726
711,1,0.000241196333815726
710,1,0.000241196333815726
帝樂文娜,1,0.000241196333815726
公館,1,0.000241196333815726
697,1,0.000241196333815726
679,1,0.000241196333815726
總署,1,0.000241196333815726
686,1,0.000241196333815726
532,1,0.000241196333815726
歐洲,1,0.000241196333815726
及後發現,1,0.000241196333815726
過多間,1,0.000241196333815726
地及,1,0.000241196333815726
並於銅,1,0.000241196333815726
互相,1,0.000241196333815726
鑼灣,1,0.000241196333815726
363,1,0.000241196333815726
時驗,1,0.000241196333815726
302,1,0.000241196333815726
695,1,0.000241196333815726
留學期,1,0.000241196333815726
449,1,0.000241196333815726
兵兵,1,0.000241196333815726
短促,1,0.000241196333815726
誠大廈,1,0.000241196333815726
240,1,0.000241196333815726
打噴嚏,1,0.000241196333815726
中到,1,0.000241196333815726
534,1,0.000241196333815726
留港,1,0.000241196333815726
rt7324,1,0.000241196333815726
isquare,1,0.000241196333815726
號益,1,0.000241196333815726
504,1,0.000241196333815726
經測試,1,0.000241196333815726
因而,1,0.000241196333815726
954,1,0.000241196333815726
先後確,1,0.000241196333815726
758,1,0.000241196333815726
案到,1,0.000241196333815726
796,1,0.000241196333815726
287,1,0.000241196333815726
扶林,1,0.000241196333815726
屬昌隆,1,0.000241196333815726
帝國,1,0.000241196333815726
九肚,1,0.000241196333815726
山麗坪路,1,0.000241196333815726
號玖瓏,1,0.000241196333815726
court,1,0.000241196333815726
中環花園,1,0.000241196333815726
廣寧閣,1,0.000241196333815726
租戶,1,0.000241196333815726
其後因,1,0.000241196333815726
經醫院,1,0.000241196333815726
將軍澳康,1,0.000241196333815726
城路,1,0.000241196333815726
香島,1,0.000241196333815726
紐約,1,0.000241196333815726
樓辦,1,0.000241196333815726
多倫多及,1,0.000241196333815726
廣明苑,1,0.000241196333815726
葵芳,1,0.000241196333815726
聊天,1,0.000241196333815726
東西,1,0.000241196333815726
地碧街,1,0.000241196333815726
號恆裕閣,1,0.000241196333815726
灣仔中,1,0.000241196333815726
環廣場,1,0.000241196333815726
葵安樓,1,0.000241196333815726
貝爾特,1,0.000241196333815726
號康,1,0.000241196333815726
威園,1,0.000241196333815726
九龍塘施,1,0.000241196333815726
佛道,1,0.000241196333815726
號行,1,0.000241196333815726
德園,1,0.000241196333815726
干德道,1,0.000241196333815726
80,1,0.000241196333815726
舊山頂,1,0.000241196333815726
意大利,1,0.000241196333815726
規劃署,1,0.000241196333815726
休假,1,0.000241196333815726
灣翠豐,1,0.000241196333815726
灣萬景,1,0.000241196333815726
回機場,1,0.000241196333815726
惟有,1,0.000241196333815726
三藩市,1,0.000241196333815726
未必,1,0.000241196333815726
203,1,0.000241196333815726
號梅苑,1,0.000241196333815726
村道,1,0.000241196333815726
grosse,1,0.000241196333815726
pointe,1,0.000241196333815726
villa,1,0.000241196333815726
174,1,0.000241196333815726
號曉峰,1,0.000241196333815726
渣華道,1,0.000241196333815726
41a,1,0.000241196333815726
k11,1,0.000241196333815726
artus,1,0.000241196333815726
居於灣,1,0.000241196333815726
仔秀華坊,1,0.000241196333815726
號海華苑,1,0.000241196333815726
美東街,1,0.000241196333815726
玫瑰,1,0.000241196333815726
號東,1,0.000241196333815726
港出,1,0.000241196333815726
發到,1,0.000241196333815726
114,1,0.000241196333815726
堅尼,1,0.000241196333815726
地道,1,0.000241196333815726
櫻閣,1,0.000241196333815726
堤灣,1,0.000241196333815726
道東,1,0.000241196333815726
當天,1,0.000241196333815726
英國求,1,0.000241196333815726
頓往,1,0.000241196333815726
機上,1,0.000241196333815726
東九龍,1,0.000241196333815726
將會,1,0.000241196333815726
號尚,1,0.000241196333815726
翹峰,1,0.000241196333815726
cx812,1,0.000241196333815726
訪奧,1,0.000241196333815726
上海,1,0.000241196333815726
訪德國,1,0.000241196333815726
維港,1,0.000241196333815726
凱悅,1,0.000241196333815726
尚萃,1,0.000241196333815726
病發前,1,0.000241196333815726
lx138,1,0.000241196333815726
往律,1,0.000241196333815726
街彩輝,1,0.000241196333815726
為國,1,0.000241196333815726
屬愉,1,0.000241196333815726
網上,1,0.000241196333815726
課程,1,0.000241196333815726
大部分,1,0.000241196333815726
扶林道,1,0.000241196333815726
86,1,0.000241196333815726
泰空少,1,0.000241196333815726
號嘉瑜園,1,0.000241196333815726
ba0033,1,0.000241196333815726
cx5734,1,0.000241196333815726
微氣,1,0.000241196333815726
qr160,1,0.000241196333815726
乘泰航,1,0.000241196333815726
返港後感,1,0.000241196333815726
日離港,1,0.000241196333815726
酒會式,1,0.000241196333815726
返港後未,1,0.000241196333815726
培訓,1,0.000241196333815726
南華,1,0.000241196333815726
早報,1,0.000241196333815726
身記者,1,0.000241196333815726
中環德,1,0.000241196333815726
輔道,1,0.000241196333815726
中國會,1,0.000241196333815726
大量,1,0.000241196333815726
並未,1,0.000241196333815726
及其,1,0.000241196333815726
辦公地點,1,0.000241196333815726
旅程,1,0.000241196333815726
中途,1,0.000241196333815726
返港後求醫,1,0.000241196333815726
grade,1,0.000241196333815726
大堂,1,0.000241196333815726
一場,1,0.000241196333815726
環蘭桂坊,1,0.000241196333815726
據知,1,0.000241196333815726
喉痛,1,0.000241196333815726
抵港後無返,1,0.000241196333815726
體院,1,0.000241196333815726
介威爾斯親,1,0.000241196333815726
新華,1,0.000241196333815726
歐團,1,0.000241196333815726
兩周,1,0.000241196333815726
及後由,1,0.000241196333815726
案為,1,0.000241196333815726
一對,1,0.000241196333815726
返港後因,1,0.000241196333815726
國際學,1,0.000241196333815726
校任,1,0.000241196333815726
職文員,1,0.000241196333815726
162,1,0.000241196333815726
638,1,0.000241196333815726
分行,1,0.000241196333815726
港灣,1,0.000241196333815726
群組個,1,0.000241196333815726
其母親,1,0.000241196333815726
228,1,0.000241196333815726
221,1,0.000241196333815726
威勝大廈,1,0.000241196333815726
湖居,1,0.000241196333815726
鶴齡,1,0.000241196333815726
大口灣,1,0.000241196333815726
aqua,1,0.000241196333815726
第四座,1,0.000241196333815726
城羲,1,0.000241196333815726
蒙特勒,1,0.000241196333815726
241,1,0.000241196333815726
300,1,0.000241196333815726
金粟街,1,0.000241196333815726
207,1,0.000241196333815726
410,1,0.000241196333815726
診賓客,1,0.000241196333815726
賓客,1,0.000241196333815726
165,1,0.000241196333815726
新郎,1,0.000241196333815726
過馬來,1,0.000241196333815726
渡蜜月,1,0.000241196333815726
求助,1,0.000241196333815726
盧森堡,1,0.000241196333815726
參與過,1,0.000241196333815726
隨團,1,0.000241196333815726
周家,1,0.000241196333815726
綺婷,1,0.000241196333815726
集訓,1,0.000241196333815726
大女,1,0.000241196333815726
婚禮確,1,0.000241196333815726
並不,1,0.000241196333815726
蘭卡及,1,0.000241196333815726
過馬,1,0.000241196333815726
uber,1,0.000241196333815726
疲勞及,1,0.000241196333815726
轉介由亞洲,1,0.000241196333815726
322,1,0.000241196333815726
773,1,0.000241196333815726
從亞博館,1,0.000241196333815726
東瀛遊,1,0.000241196333815726
重症,1,0.000241196333815726
導遊,1,0.000241196333815726
抵港後派,1,0.000241196333815726
口水,1,0.000241196333815726
蘇格蘭及,1,0.000241196333815726
澳門遊,1,0.000241196333815726
號譽,1,0.000241196333815726
較大,1,0.000241196333815726
人團,1,0.000241196333815726
列斯,1,0.000241196333815726
過杜拜,1,0.000241196333815726
路西,1,0.000241196333815726
葵德,1,0.000241196333815726
瑞發樓,1,0.000241196333815726
不丹,1,0.000241196333815726
66,1,0.000241196333815726
處所,1,0.000241196333815726
尚有,1,0.000241196333815726
徑村,1,0.000241196333815726
主唱,1,0.000241196333815726
調去,1,0.000241196333815726
灣富,1,0.000241196333815726
243,1,0.000241196333815726
351,1,0.000241196333815726
350,1,0.000241196333815726
西沙,1,0.000241196333815726
伯明翰,1,0.000241196333815726
過斯里,1,0.000241196333815726
賭場,1,0.000241196333815726
少女,1,0.000241196333815726
水灣,1,0.000241196333815726
南灣道,1,0.000241196333815726
英皇,1,0.000241196333815726
駿景,1,0.000241196333815726
酒式,1,0.000241196333815726
之後在,1,0.000241196333815726
康平,1,0.000241196333815726
涉及,1,0.000241196333815726
亞馬遜,1,0.000241196333815726
有出,1,0.000241196333815726
微肚,1,0.000241196333815726
貢禾,1,0.000241196333815726
塘崗,1,0.000241196333815726
日起流,1,0.000241196333815726
過秘,1,0.000241196333815726
澳洲人,1,0.000241196333815726
暈眩,1,0.000241196333815726
瑞林樓,1,0.000241196333815726
船上,1,0.000241196333815726
水灣道,1,0.000241196333815726
109,1,0.000241196333815726
號影灣園,1,0.000241196333815726
居於紅,1,0.000241196333815726
海逸豪,1,0.000241196333815726
伊斯坦堡,1,0.000241196333815726
園悅濤灣,1,0.000241196333815726
灣綠,1,0.000241196333815726
楊新,1,0.000241196333815726
瑞吉,1,0.000241196333815726
及後出現,1,0.000241196333815726
天水,1,0.000241196333815726
圍天瑞,1,0.000241196333815726
頭角鶴齡,1,0.000241196333815726
在候,1,0.000241196333815726
過愉,1,0.000241196333815726
召喚,1,0.000241196333815726
比利,1,0.000241196333815726
晉名峰,1,0.000241196333815726
另有,1,0.000241196333815726
大興,1,0.000241196333815726
康城,1,0.000241196333815726
205,1,0.000241196333815726
盤星,1,0.000241196333815726
維景灣,1,0.000241196333815726
於荃灣,1,0.000241196333815726
230,1,0.000241196333815726
機時,1,0.000241196333815726
接近,1,0.000241196333815726
位置,1,0.000241196333815726
診者,1,0.000241196333815726
218,1,0.000241196333815726
西營,1,0.000241196333815726
興輝樓,1,0.000241196333815726
日一個,1,0.000241196333815726
金楓閣,1,0.000241196333815726
過荷,1,0.000241196333815726
參加過,1,0.000241196333815726
環彩,1,0.000241196333815726
residence,1,0.000241196333815726
一村,1,0.000241196333815726
tagus,1,0.000241196333815726
過菲律賓,1,0.000241196333815726
公道,1,0.000241196333815726
118,1,0.000241196333815726
比華利山,1,0.000241196333815726
環普慶大廈,1,0.000241196333815726
心樓,1,0.000241196333815726
蝴蝶,1,0.000241196333815726
1060,2,0.000482392667631452
1083,2,0.000482392667631452
1062,2,0.000482392667631452
1061,2,0.000482392667631452
1077,2,0.000482392667631452
1076,2,0.000482392667631452
葵盛東,2,0.000482392667631452
檢後確,2,0.000482392667631452
親到,2,0.000482392667631452
手套,2,0.000482392667631452
腎及,2,0.000482392667631452
測試後證,2,0.000482392667631452
試後證,2,0.000482392667631452
1057,2,0.000482392667631452
1063,2,0.000482392667631452
經覆,2,0.000482392667631452
1059,2,0.000482392667631452
並呈陽性,2,0.000482392667631452
攤檔,2,0.000482392667631452
教師,2,0.000482392667631452
1106,2,0.000482392667631452
大便,2,0.000482392667631452
993,2,0.000482392667631452
本後確,2,0.000482392667631452
同在,2,0.000482392667631452
便樣,2,0.000482392667631452
其母,2,0.000482392667631452
1058,2,0.000482392667631452
及食,2,0.000482392667631452
但並,2,0.000482392667631452
cx252,2,0.000482392667631452
照顧,2,0.000482392667631452
1052,2,0.000482392667631452
1049,2,0.000482392667631452
外婆家,2,0.000482392667631452
飯聚,2,0.000482392667631452
自到,2,0.000482392667631452
晚飯,2,0.000482392667631452
拭子,2,0.000482392667631452
運動場,2,0.000482392667631452
1124,2,0.000482392667631452
資訊,2,0.000482392667631452
迪士尼,2,0.000482392667631452
豐鍋,2,0.000482392667631452
寶血,2,0.000482392667631452
百佳,2,0.000482392667631452
顧彬記,2,0.000482392667631452
明顯,2,0.000482392667631452
孩童,2,0.000482392667631452
夜班,2,0.000482392667631452
1315,2,0.000482392667631452
1358,2,0.000482392667631452
1357,2,0.000482392667631452
由哈薩克,2,0.000482392667631452
1314,2,0.000482392667631452
1393,2,0.000482392667631452
家屬,2,0.000482392667631452
心肺,2,0.000482392667631452
1283,2,0.000482392667631452
1295,2,0.000482392667631452
兼任,2,0.000482392667631452
時會,2,0.000482392667631452
1125,2,0.000482392667631452
1123,2,0.000482392667631452
港後由,2,0.000482392667631452
1152,2,0.000482392667631452
1156,2,0.000482392667631452
1151,2,0.000482392667631452
1169,2,0.000482392667631452
1176,2,0.000482392667631452
確診時,2,0.000482392667631452
1168,2,0.000482392667631452
1205,2,0.000482392667631452
1215,2,0.000482392667631452
1216,2,0.000482392667631452
1214,2,0.000482392667631452
檢亞洲,2,0.000482392667631452
所任,2,0.000482392667631452
過住,2,0.000482392667631452
現氣,2,0.000482392667631452
1206,2,0.000482392667631452
遊輪,2,0.000482392667631452
525,2,0.000482392667631452
及後由亞洲,2,0.000482392667631452
677,2,0.000482392667631452
713,2,0.000482392667631452
國旅遊,2,0.000482392667631452
性別,2,0.000482392667631452
地渣甸,2,0.000482392667631452
山春暉,2,0.000482392667631452
愉富,2,0.000482392667631452
傳染,2,0.000482392667631452
表演者,2,0.000482392667631452
暈及,2,0.000482392667631452
捷克,2,0.000482392667631452
維景,2,0.000482392667631452
燒病,2,0.000482392667631452
41,2,0.000482392667631452
533,2,0.000482392667631452
639,2,0.000482392667631452
都城,2,0.000482392667631452
land,2,0.000482392667631452
663,2,0.000482392667631452
draft,2,0.000482392667631452
477,2,0.000482392667631452
一段,2,0.000482392667631452
搭國,2,0.000482392667631452
433,2,0.000482392667631452
434,2,0.000482392667631452
440,2,0.000482392667631452
及泰國,2,0.000482392667631452
由衛,2,0.000482392667631452
自助餐,2,0.000482392667631452
短談過,2,0.000482392667631452
挪威,2,0.000482392667631452
275,2,0.000482392667631452
426,2,0.000482392667631452
396,2,0.000482392667631452
樓賽,2,0.000482392667631452
理安老院,2,0.000482392667631452
無長,2,0.000482392667631452
遊紀,2,0.000482392667631452
有頭,2,0.000482392667631452
開始流,2,0.000482392667631452
過冰島,2,0.000482392667631452
懷孕,2,0.000482392667631452
皇室,2,0.000482392667631452
堡馬莎,2,0.000482392667631452
記者,2,0.000482392667631452
覆檢時,2,0.000482392667631452
現陽性,2,0.000482392667631452
908,2,0.000482392667631452
909,2,0.000482392667631452
907,2,0.000482392667631452
利亞,2,0.000482392667631452
923,2,0.000482392667631452
單位,2,0.000482392667631452
因素,2,0.000482392667631452
日均,2,0.000482392667631452
無業,2,0.000482392667631452
舉行,2,0.000482392667631452
印度籍,2,0.000482392667631452
文員及,2,0.000482392667631452
757,2,0.000482392667631452
658,2,0.000482392667631452
701,2,0.000482392667631452
858,2,0.000482392667631452
樂隊,2,0.000482392667631452
助教,2,0.000482392667631452
喉乾,2,0.000482392667631452
reenex,2,0.000482392667631452
滑水,2,0.000482392667631452
日大,2,0.000482392667631452
891,2,0.000482392667631452
鄰居,2,0.000482392667631452
bing,2,0.000482392667631452
719,2,0.000482392667631452
849,2,0.000482392667631452
地勤,2,0.000482392667631452
教練,2,0.000482392667631452
801,2,0.000482392667631452
內科及,2,0.000482392667631452
859,2,0.000482392667631452
860,2,0.000482392667631452
減退,2,0.000482392667631452
電話,2,0.000482392667631452
局派,2,0.000482392667631452
1398,2,0.000482392667631452
1671,2,0.000482392667631452
從美國,2,0.000482392667631452
1843,2,0.000482392667631452
1844,2,0.000482392667631452
為翠河,2,0.000482392667631452
1835,2,0.000482392667631452
1863,2,0.000482392667631452
1399,2,0.000482392667631452
1787,2,0.000482392667631452
1647,2,0.000482392667631452
1887,2,0.000482392667631452
1928,2,0.000482392667631452
1906,2,0.000482392667631452
1929,2,0.000482392667631452
1998,2,0.000482392667631452
1774,2,0.000482392667631452
1947,2,0.000482392667631452
1765,2,0.000482392667631452
參與慶,2,0.000482392667631452
1730,2,0.000482392667631452
1748,2,0.000482392667631452
1804,2,0.000482392667631452
醫務,2,0.000482392667631452
日間,2,0.000482392667631452
徹底,2,0.000482392667631452
總站,2,0.000482392667631452
1709,2,0.000482392667631452
院舍,2,0.000482392667631452
1679,2,0.000482392667631452
1607,2,0.000482392667631452
1540,2,0.000482392667631452
1689,2,0.000482392667631452
廳員工,2,0.000482392667631452
1845,2,0.000482392667631452
洗碗工,2,0.000482392667631452
1769,2,0.000482392667631452
經南韓,2,0.000482392667631452
1723,2,0.000482392667631452
a6,2,0.000482392667631452
銷售員,2,0.000482392667631452
回歸,2,0.000482392667631452
2072,2,0.000482392667631452
醫診,2,0.000482392667631452
教研,2,0.000482392667631452
葵青,2,0.000482392667631452
登記處,2,0.000482392667631452
1445,2,0.000482392667631452
2335,2,0.000482392667631452
2287,2,0.000482392667631452
2286,2,0.000482392667631452
2128,2,0.000482392667631452
2058,2,0.000482392667631452
1989,2,0.000482392667631452
於紅,2,0.000482392667631452
2349,2,0.000482392667631452
2367,2,0.000482392667631452
2368,2,0.000482392667631452
加利,2,0.000482392667631452
2366,2,0.000482392667631452
大學中,2,0.000482392667631452
還押,2,0.000482392667631452
2211,2,0.000482392667631452
1918,2,0.000482392667631452
2077,2,0.000482392667631452
1950,2,0.000482392667631452
1983,2,0.000482392667631452
2053,2,0.000482392667631452
2048,2,0.000482392667631452
1840,2,0.000482392667631452
2081,2,0.000482392667631452
土瓜灣,2,0.000482392667631452
2110,2,0.000482392667631452
2109,2,0.000482392667631452
2024,2,0.000482392667631452
經運輸,2,0.000482392667631452
發樣,2,0.000482392667631452
2188,2,0.000482392667631452
2154,2,0.000482392667631452
1965,2,0.000482392667631452
2016,2,0.000482392667631452
1944,2,0.000482392667631452
百老,2,0.000482392667631452
荷里活,2,0.000482392667631452
相同,2,0.000482392667631452
同學,2,0.000482392667631452
潛服期,2,0.000482392667631452
屋苑,2,0.000482392667631452
游泳,2,0.000482392667631452
麻雀,2,0.000482392667631452
裝修,2,0.000482392667631452
1484,2,0.000482392667631452
翠華餐,2,0.000482392667631452
管制,2,0.000482392667631452
英文,2,0.000482392667631452
1470,2,0.000482392667631452
1458,2,0.000482392667631452
派樣,2,0.000482392667631452
找到,2,0.000482392667631452
為來,2,0.000482392667631452
自菲律賓,2,0.000482392667631452
搭菲律賓,2,0.000482392667631452
1375,2,0.000482392667631452
1456,2,0.000482392667631452
公布,2,0.000482392667631452
正康樓,2,0.000482392667631452
1371,2,0.000482392667631452
1389,2,0.000482392667631452
1388,2,0.000482392667631452
教育,2,0.000482392667631452
1402,2,0.000482392667631452
1403,2,0.000482392667631452
1365,2,0.000482392667631452
1309,2,0.000482392667631452
1391,2,0.000482392667631452
週末,2,0.000482392667631452
船員,2,0.000482392667631452
外公,2,0.000482392667631452
日光,2,0.000482392667631452
科技,2,0.000482392667631452
1422,2,0.000482392667631452
1423,2,0.000482392667631452
居慈正,2,0.000482392667631452
之後再,2,0.000482392667631452
1416,2,0.000482392667631452
1450,2,0.000482392667631452
文化,2,0.000482392667631452
文職,2,0.000482392667631452
初次,2,0.000482392667631452
北河,2,0.000482392667631452
1616,2,0.000482392667631452
1585,2,0.000482392667631452
1587,2,0.000482392667631452
1588,2,0.000482392667631452
1568,2,0.000482392667631452
1572,2,0.000482392667631452
乾涸,2,0.000482392667631452
1648,2,0.000482392667631452
1655,2,0.000482392667631452
1533,2,0.000482392667631452
1557,2,0.000482392667631452
公眾,2,0.000482392667631452
1610,2,0.000482392667631452
1657,2,0.000482392667631452
及閒,2,0.000482392667631452
地盤,2,0.000482392667631452
1509,2,0.000482392667631452
1624,2,0.000482392667631452
翠瓊樓,2,0.000482392667631452
1448,2,0.000482392667631452
患個案,2,0.000482392667631452
鳳德,2,0.000482392667631452
經理,2,0.000482392667631452
腹痛,2,0.000482392667631452
快活,2,0.000482392667631452
尚在,2,0.000482392667631452
1374,2,0.000482392667631452
1538,2,0.000482392667631452
外傭為,2,0.000482392667631452
1537,2,0.000482392667631452
1426,2,0.000482392667631452
1492,2,0.000482392667631452
聚點坊,2,0.000482392667631452
職樓,2,0.000482392667631452
1517,2,0.000482392667631452
1544,2,0.000482392667631452
捐血,2,0.000482392667631452
沙灣昌隆,2,0.000482392667631452
現頭暈,2,0.000482392667631452
日帶,2,0.000482392667631452
彩田樓,2,0.000482392667631452
自己,2,0.000482392667631452
較長,2,0.000482392667631452
並無外,2,0.000482392667631452
每天,2,0.000482392667631452
經到,2,0.000482392667631452
第一期,2,0.000482392667631452
數次,2,0.000482392667631452
日晚,2,0.000482392667631452
112,2,0.000482392667631452
84,2,0.000482392667631452
訪位,2,0.000482392667631452
英皇道,2,0.000482392667631452
時至,2,0.000482392667631452
一日,2,0.000482392667631452
第三,2,0.000482392667631452
姊弟,2,0.000482392667631452
藍田興田,2,0.000482392667631452
同遊,2,0.000482392667631452
書局,2,0.000482392667631452
未曾,2,0.000482392667631452
其後出現,2,0.000482392667631452
跌倒,2,0.000482392667631452
骨科,2,0.000482392667631452
樟木,2,0.000482392667631452
頭與,2,0.000482392667631452
則在,2,0.000482392667631452
瑞滿樓,2,0.000482392667631452
63,2,0.000482392667631452
咳及,2,0.000482392667631452
友人,2,0.000482392667631452
上午,2,0.000482392667631452
顯示,2,0.000482392667631452
石湖,2,0.000482392667631452
車牌,2,0.000482392667631452
號碼,2,0.000482392667631452
宿舍,2,0.000482392667631452
燒鵝,2,0.000482392667631452
出外,2,0.000482392667631452
重新,2,0.000482392667631452
親人,2,0.000482392667631452
確診並,2,0.000482392667631452
地樂,2,0.000482392667631452
陶苑,2,0.000482392667631452
維勝閣,2,0.000482392667631452
日時,2,0.000482392667631452
兩度,2,0.000482392667631452
cx694,2,0.000482392667631452
商人,2,0.000482392667631452
寶珊道,2,0.000482392667631452
號寶城,2,0.000482392667631452
訪美國,2,0.000482392667631452
訪倫敦,2,0.000482392667631452
並由倫敦,2,0.000482392667631452
及家傭,2,0.000482392667631452
已獲,2,0.000482392667631452
碧瑤灣,2,0.000482392667631452
藍塘道,2,0.000482392667631452
號安慧苑,2,0.000482392667631452
其女兒,2,0.000482392667631452
外祖父,2,0.000482392667631452
街公園,2,0.000482392667631452
沒外,2,0.000482392667631452
其外,2,0.000482392667631452
僱主兒子,2,0.000482392667631452
醫院門,2,0.000482392667631452
寶盈,2,0.000482392667631452
中午,2,0.000482392667631452
有確,2,0.000482392667631452
孫兒,2,0.000482392667631452
今日,2,0.000482392667631452
姐夫,2,0.000482392667631452
92,2,0.000482392667631452
奶奶,2,0.000482392667631452
下旬,2,0.000482392667631452
準備,2,0.000482392667631452
血清,2,0.000482392667631452
故列,2,0.000482392667631452
為確,2,0.000482392667631452
及氣,2,0.000482392667631452
平時,2,0.000482392667631452
三名,2,0.000482392667631452
露天,2,0.000482392667631452
並向,2,0.000482392667631452
甲型,2,0.000482392667631452
流感,2,0.000482392667631452
肺片,2,0.000482392667631452
清晰,2,0.000482392667631452
64,2,0.000482392667631452
轉住,2,0.000482392667631452
確實,2,0.000482392667631452
沙伯,2,0.000482392667631452
高鐵到,2,0.000482392667631452
往瑪嘉烈,2,0.000482392667631452
口岸,2,0.000482392667631452
離營,2,0.000482392667631452
送瑪嘉烈,2,0.000482392667631452
近期,2,0.000482392667631452
醫求診,2,0.000482392667631452
灣道,2,0.000482392667631452
146,2,0.000482392667631452
及帶,2,0.000482392667631452
老院,2,0.000482392667631452
阻截,2,0.000482392667631452
最終,2,0.000482392667631452
新來,2,0.000482392667631452
賓馬,2,0.000482392667631452
藥物,2,0.000482392667631452
高鐵,2,0.000482392667631452
倚嶺,2,0.000482392667631452
南庭,2,0.000482392667631452
負壓,2,0.000482392667631452
武漢來,2,0.000482392667631452
銀湖,2,0.000482392667631452
天峰,2,0.000482392667631452
夫婦須,2,0.000482392667631452
因聽聞,2,0.000482392667631452
繳交,2,0.000482392667631452
按金,2,0.000482392667631452
費用,2,0.000482392667631452
昂貴,2,0.000482392667631452
逃走,2,0.000482392667631452
院外,2,0.000482392667631452
相關,2,0.000482392667631452
隨後到,2,0.000482392667631452
廣州,2,0.000482392667631452
海大,2,0.000482392667631452
53,2,0.000482392667631452
即日,2,0.000482392667631452
明宮閣,2,0.000482392667631452
高層,2,0.000482392667631452
光片,2,0.000482392667631452
覆診,2,0.000482392667631452
該院,2,0.000482392667631452
監察,2,0.000482392667631452
發前,2,0.000482392667631452
怡情,2,0.000482392667631452
短暫,2,0.000482392667631452
至於,2,0.000482392667631452
弱陽性,2,0.000482392667631452
星期,2,0.000482392667631452
工程,2,0.000482392667631452
慈愛苑,2,0.000482392667631452
46,2,0.000482392667631452
河北省,2,0.000482392667631452
客戶,2,0.000482392667631452
新年,2,0.000482392667631452
乘船,2,0.000482392667631452
外婆,2,0.000482392667631452
日農,2,0.000482392667631452
表弟,2,0.000482392667631452
仔道,2,0.000482392667631452
110,2,0.000482392667631452
號中,2,0.000482392667631452
表姐,2,0.000482392667631452
39,2,0.000482392667631452
岳母,2,0.000482392667631452
日內,2,0.000482392667631452
家族,2,0.000482392667631452
口乾,2,0.000482392667631452
一些,2,0.000482392667631452
有人,2,0.000482392667631452
據報,2,0.000482392667631452
日發,2,0.000482392667631452
47,2,0.000482392667631452
亨泰樓,2,0.000482392667631452
掃描,2,0.000482392667631452
共有,2,0.000482392667631452
獲衛,2,0.000482392667631452
轉介往,2,0.000482392667631452
巴利,2,0.000482392667631452
芬蘭及,2,0.000482392667631452
水灣麗景道,2,0.000482392667631452
號麗景園,2,0.000482392667631452
銀大廈,2,0.000482392667631452
首都,2,0.000482392667631452
